Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,0.02,0,0,-7.998797,-0.4724953,7.997525,-0.442427,0.004244919,-0.9931499,0,
1,0.04,0,0,-7.998791,-0.4724282,7.997515,-0.4422789,0.004319032,-0.9919075,0,
1,0.06,0,0,-7.998785,-0.4723617,7.997505,-0.4421307,0.004395207,-0.9905931,0,
1,0.08,0,0,-7.99878,-0.4722959,7.997495,-0.4419825,0.004473518,-0.9892072,0,
1,0.09999999,0,0,-7.998774,-0.4722308,7.997485,-0.4418342,0.004554024,-0.9877514,0,
1,0.12,0,0,-7.998768,-0.4721663,7.997475,-0.4416859,0.004636708,-0.9862284,0,
1,0.14,0,0,-7.998763,-0.4721024,7.997465,-0.4415377,0.004721497,-0.9846417,0,
1,0.16,0,0,-7.998757,-0.4720392,7.997455,-0.4413895,0.004808312,-0.9829962,0,
1,0.18,0,0,-7.998751,-0.4719765,7.997445,-0.4412415,0.004897002,-0.981297,0,
1,0.2,0,0,-7.998745,-0.4719142,7.997435,-0.4410935,0.004987374,-0.9795501,0,
1,0.22,0,0,-7.99874,-0.4718524,7.997425,-0.4409457,0.005079237,-0.9777625,0,
1,0.24,0,0,-7.998734,-0.4717909,7.997415,-0.4407979,0.005172337,-0.9759411,0,
1,0.26,0,0,-7.998728,-0.4717295,7.997405,-0.4406502,0.005266421,-0.9740933,0,
1,0.28,0,0,-7.998723,-0.4716682,7.997395,-0.4405024,0.00536123,-0.9722266,0,
1,0.3,0,0,-7.998717,-0.4716066,7.997385,-0.4403545,0.005456441,-0.9703484,0,
1,0.32,0,0,-7.998711,-0.4715448,7.997375,-0.4402063,0.005551817,-0.968466,0,
1,0.34,0,0,-7.998705,-0.4714825,7.997365,-0.4400578,0.005647077,-0.9665864,0,
1,0.36,0,0,-7.9987,-0.4714195,7.997355,-0.439909,0.005741926,-0.964716,0,
1,0.38,0,0,-7.998694,-0.4713557,7.997344,-0.4397595,0.005836125,-0.962861,0,
1,0.4,0,0,-7.998688,-0.4712909,7.997334,-0.4396094,0.005929441,-0.9610267,0,
1,0.42,0,0,-7.998682,-0.4712251,7.997324,-0.4394586,0.006021665,-0.9592181,0,
1,0.4400001,0,0,-7.998677,-0.4711579,7.997314,-0.439307,0.006112573,-0.9574389,0,
1,0.4600001,0,0,-7.998671,-0.4710895,7.997304,-0.4391546,0.006202011,-0.9556926,0,
1,0.4800001,0,0,-7.998665,-0.4710197,7.997294,-0.4390013,0.006289826,-0.9539819,0,
1,0.5000001,0,0,-7.99866,-0.4709485,7.997284,-0.4388472,0.006375943,-0.9523087,0,
1,0.52,0,0,-7.998654,-0.4708759,7.997274,-0.4386922,0.006460269,-0.9506745,0,
1,0.54,0,0,-7.998648,-0.4708018,7.997264,-0.4385364,0.006542756,-0.9490799,0,
1,0.56,0,0,-7.998642,-0.4707264,7.997254,-0.4383798,0.006623392,-0.9475251,0,
1,0.58,0,0,-7.998637,-0.4706497,7.997244,-0.4382225,0.006702194,-0.9460102,0,
1,0.6,0,0,-7.998631,-0.4705717,7.997234,-0.4380647,0.006779206,-0.9445344,0,
1,0.6199999,0,0,-7.998625,-0.4704926,7.997224,-0.4379064,0.006854469,-0.9430966,0,
1,0.6399999,0,0,-7.99862,-0.4704125,7.997214,-0.4377476,0.006928068,-0.941696,0,
1,0.6599999,0,0,-7.998614,-0.4703315,7.997204,-0.4375886,0.007000124,-0.9403309,0,
1,0.6799999,0,0,-7.998608,-0.4702498,7.997194,-0.4374293,0.007070717,-0.9390001,0,
1,0.6999999,0,0,-7.998602,-0.4701674,7.997184,-0.43727,0.00713997,-0.9377018,0,
1,0.7199998,0,0,-7.998597,-0.4700845,7.997174,-0.4371107,0.007208051,-0.9364344,0,
1,0.7399998,0,0,-7.998591,-0.4700013,7.997164,-0.4369515,0.007275084,-0.9351962,0,
1,0.7599998,0,0,-7.998585,-0.4699177,7.997154,-0.4367923,0.007341225,-0.9339854,0,
1,0.7799998,0,0,-7.99858,-0.469834,7.997144,-0.4366334,0.007406622,-0.9328002,0,
1,0.7999998,0,0,-7.998574,-0.4697502,7.997134,-0.4364747,0.007471428,-0.9316389,0,
1,0.8199998,0,0,-7.998568,-0.4696663,7.997124,-0.4363161,0.007535811,-0.9304997,0,
1,0.8399997,0,0,-7.998562,-0.4695825,7.997114,-0.4361577,0.007599936,-0.9293807,0,
1,0.8599997,0,0,-7.998557,-0.4694988,7.997104,-0.4359996,0.007663928,-0.9282803,0,
1,0.8799997,0,0,-7.998551,-0.4694152,7.997094,-0.4358415,0.007727942,-0.9271963,0,
1,0.8999997,0,0,-7.998545,-0.4693317,7.997084,-0.4356836,0.007792112,-0.926127,0,
1,0.9199997,0,0,-7.998539,-0.4692484,7.997074,-0.4355257,0.007856585,-0.9250703,0,
1,0.9399996,0,0,-7.998534,-0.4691653,7.997064,-0.4353678,0.007921505,-0.9240245,0,
1,0.9599996,0,0,-7.998528,-0.4690824,7.997054,-0.4352098,0.007986949,-0.9229874,0,
1,0.9799996,0,0,-7.998522,-0.4689996,7.997046,-0.4350518,0.008053054,-0.921957,0,
1,0.9999996,0,0,-7.998517,-0.468917,7.997037,-0.4348935,0.008119913,-0.9209315,0,
1,1.02,0,0,-7.998511,-0.4688347,7.997028,-0.4347351,0.008187592,-0.9199088,0,
1,1.04,0,0,-7.998505,-0.4687524,7.99702,-0.4345765,0.008256141,-0.9188873,0,
1,1.06,0,0,-7.998499,-0.4686704,7.997011,-0.4344176,0.008325596,-0.9178646,0,
1,1.08,0,0,-7.998494,-0.4685885,7.997003,-0.4342584,0.00839598,-0.9168395,0,
1,1.1,0,0,-7.998488,-0.4685068,7.996994,-0.434099,0.008467315,-0.9158103,0,
1,1.12,0,0,-7.998482,-0.4684253,7.996985,-0.4339393,0.00853957,-0.9147754,0,
1,1.14,0,0,-7.998477,-0.468344,7.996977,-0.4337793,0.008612713,-0.913734,0,
1,1.159999,0,0,-7.998471,-0.4682628,7.996968,-0.4336191,0.008686682,-0.9126849,0,
1,1.179999,0,0,-7.998465,-0.4681818,7.99696,-0.4334587,0.008761386,-0.9116271,0,
1,1.199999,0,0,-7.998459,-0.468101,7.996951,-0.4332982,0.008836738,-0.9105605,0,
1,1.219999,0,0,-7.998454,-0.4680203,7.996943,-0.4331375,0.008912627,-0.9094846,0,
1,1.239999,0,0,-7.998448,-0.4679399,7.996934,-0.4329767,0.008988936,-0.9083993,0,
1,1.259999,0,0,-7.998442,-0.4678595,7.996925,-0.4328158,0.009065518,-0.907305,0,
1,1.279999,0,0,-7.998436,-0.4677793,7.996917,-0.4326549,0.009142229,-0.906202,0,
1,1.299999,0,0,-7.998431,-0.4676992,7.996908,-0.432494,0.009218911,-0.9050909,0,
1,1.319999,0,0,-7.998425,-0.4676191,7.9969,-0.4323332,0.009295404,-0.9039727,0,
1,1.339999,0,0,-7.998419,-0.467539,7.996891,-0.4321723,0.009371546,-0.9028483,0,
1,1.359999,0,0,-7.998414,-0.467459,7.996882,-0.4320115,0.00944718,-0.9017188,0,
1,1.379999,0,0,-7.998408,-0.4673788,7.996874,-0.4318508,0.009522139,-0.9005854,0,
1,1.399999,0,0,-7.998402,-0.4672985,7.996865,-0.4316901,0.009596257,-0.8994492,0,
1,1.419999,0,0,-7.998396,-0.4672181,7.996857,-0.4315295,0.009669431,-0.8983119,0,
1,1.439999,0,0,-7.998391,-0.4671374,7.996848,-0.4313689,0.009741514,-0.8971742,0,
1,1.459999,0,0,-7.998385,-0.4670565,7.99684,-0.4312083,0.009812404,-0.8960381,0,
1,1.479999,0,0,-7.998379,-0.4669752,7.996831,-0.4310477,0.009881984,-0.8949043,0,
1,1.499999,0,0,-7.998374,-0.4668935,7.996822,-0.4308872,0.009950192,-0.8937742,0,
1,1.519999,0,0,-7.998368,-0.4668114,7.996814,-0.4307266,0.01001694,-0.8926488,0,
1,1.539999,0,0,-7.998362,-0.4667288,7.996805,-0.430566,0.01008217,-0.8915291,0,
1,1.559999,0,0,-7.998356,-0.4666457,7.996797,-0.4304054,0.0101459,-0.890416,0,
1,1.579999,0,0,-7.998351,-0.4665622,7.996788,-0.4302447,0.01020808,-0.8893102,0,
1,1.599999,0,0,-7.998345,-0.4664781,7.996779,-0.4300839,0.01026877,-0.8882124,0,
1,1.619999,0,0,-7.998339,-0.4663934,7.996771,-0.429923,0.01032797,-0.8871231,0,
1,1.639999,0,0,-7.998333,-0.4663083,7.996762,-0.4297621,0.01038572,-0.8860428,0,
1,1.659999,0,0,-7.998328,-0.4662226,7.996754,-0.429601,0.01044211,-0.8849717,0,
1,1.679999,0,0,-7.998322,-0.4661363,7.996745,-0.4294399,0.01049722,-0.8839102,0,
1,1.699999,0,0,-7.998316,-0.4660496,7.996737,-0.4292787,0.01055113,-0.8828585,0,
1,1.719999,0,0,-7.998311,-0.4659623,7.996728,-0.4291175,0.01060396,-0.8818164,0,
1,1.739999,0,0,-7.998305,-0.4658746,7.996719,-0.4289562,0.01065584,-0.8807843,0,
1,1.759999,0,0,-7.998299,-0.4657865,7.996711,-0.4287948,0.01070687,-0.8797621,0,
1,1.779999,0,0,-7.998293,-0.465698,7.996702,-0.4286333,0.01075718,-0.8787498,0,
1,1.799999,0,0,-7.998288,-0.4656093,7.996694,-0.4284718,0.01080692,-0.8777473,0,
1,1.819999,0,0,-7.998282,-0.4655201,7.996685,-0.4283103,0.01085619,-0.8767545,0,
1,1.839999,0,0,-7.998276,-0.4654308,7.996676,-0.4281486,0.01090516,-0.8757714,0,
1,1.859999,0,0,-7.998271,-0.4653413,7.996668,-0.4279869,0.01095395,-0.8747979,0,
1,1.879999,0,0,-7.998265,-0.4652516,7.996659,-0.4278252,0.01100268,-0.8738338,0,
1,1.899999,0,0,-7.998259,-0.4651617,7.996651,-0.4276633,0.01105146,-0.8728788,0,
1,1.919999,0,0,-7.998253,-0.4650718,7.996642,-0.4275014,0.01110041,-0.8719329,0,
1,1.939999,0,0,-7.998248,-0.4649817,7.996634,-0.4273393,0.01114965,-0.8709959,0,
1,1.959999,0,0,-7.998242,-0.4648916,7.996625,-0.4271772,0.01119925,-0.8700675,0,
1,1.979999,0,0,-7.998236,-0.4648015,7.996616,-0.4270149,0.0112493,-0.8691474,0,
1,1.999999,0,0,-7.99823,-0.4647113,7.996608,-0.4268524,0.01129986,-0.8682353,0,
1,2.019999,0,0,-7.998225,-0.4646212,7.996599,-0.4266898,0.01135098,-0.8673308,0,
1,2.039999,0,0,-7.998219,-0.464531,7.996591,-0.4265271,0.0114027,-0.8664337,0,
1,2.059999,0,0,-7.998213,-0.4644408,7.996582,-0.4263641,0.01145507,-0.8655436,0,
1,2.079999,0,0,-7.998208,-0.4643507,7.996573,-0.4262009,0.01150806,-0.86466,0,
1,2.099999,0,0,-7.998202,-0.4642605,7.996565,-0.4260375,0.01156172,-0.8637826,0,
1,2.119999,0,0,-7.998196,-0.4641704,7.996556,-0.4258738,0.01161602,-0.8629107,0,
1,2.139999,0,0,-7.99819,-0.4640803,7.996548,-0.42571,0.01167093,-0.8620441,0,
1,2.159999,0,0,-7.998185,-0.4639902,7.996539,-0.4255459,0.01172641,-0.8611822,0,
1,2.179999,0,0,-7.998179,-0.4639001,7.996531,-0.4253816,0.01178243,-0.8603246,0,
1,2.199999,0,0,-7.998173,-0.46381,7.996522,-0.4252171,0.01183891,-0.8594707,0,
1,2.219999,0,0,-7.998168,-0.46372,7.996513,-0.4250524,0.01189578,-0.8586202,0,
1,2.239999,0,0,-7.998162,-0.4636299,7.996505,-0.4248875,0.01195295,-0.8577727,0,
