Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,LineNum,
1,2.399997,0,0,-7.99692,-0.4438395,7.994968,-0.3886265,0.01629901,-0.7259004,4,
1,2.419997,0,0,-7.996912,-0.443731,7.994961,-0.3884548,0.01630571,-0.7255392,4,
1,2.439997,0,0,-7.996905,-0.4436225,7.994954,-0.3882831,0.01631233,-0.7251794,4,
1,2.459997,0,0,-7.996898,-0.4435139,7.994946,-0.3881114,0.01631887,-0.7248207,4,
1,2.479997,0,0,-7.996891,-0.4434052,7.994939,-0.3879397,0.01632531,-0.7244633,4,
1,2.499997,0,0,-7.996884,-0.4432965,7.994932,-0.387768,0.01633164,-0.7241072,4,
1,2.519997,0,0,-7.996877,-0.4431877,7.994925,-0.3875963,0.01633784,-0.7237523,4,
1,2.539997,0,0,-7.99687,-0.4430788,7.994918,-0.3874246,0.01634389,-0.7233987,4,
1,2.559997,0,0,-7.996862,-0.4429699,7.994911,-0.3872529,0.01634978,-0.7230461,4,
1,2.579997,0,0,-7.996855,-0.4428609,7.994904,-0.3870812,0.0163555,-0.7226948,4,
1,2.599997,0,0,-7.996848,-0.4427519,7.994896,-0.3869095,0.01636103,-0.7223447,4,
1,2.619997,0,0,-7.996841,-0.4426427,7.994889,-0.3867377,0.01636637,-0.7219958,4,
1,2.639997,0,0,-7.996834,-0.4425336,7.994882,-0.386566,0.01637152,-0.7216481,4,
1,2.659997,0,0,-7.996827,-0.4424243,7.994875,-0.3863943,0.01637646,-0.7213016,4,
1,2.679997,0,0,-7.996819,-0.4423149,7.994868,-0.3862227,0.01638119,-0.7209561,4,
1,2.699997,0,0,-7.996812,-0.4422055,7.994861,-0.386051,0.01638569,-0.7206119,4,
1,2.719997,0,0,-7.996805,-0.442096,7.994853,-0.3858794,0.01638997,-0.7202687,4,
1,2.739997,0,0,-7.996798,-0.4419864,7.994846,-0.3857078,0.01639403,-0.7199267,4,
1,2.759997,0,0,-7.996791,-0.4418767,7.994839,-0.3855362,0.01639786,-0.7195858,4,
1,2.779997,0,0,-7.996784,-0.4417669,7.994832,-0.3853647,0.01640148,-0.7192461,4,
1,2.799997,0,0,-7.996777,-0.4416572,7.994825,-0.3851931,0.01640487,-0.7189075,4,
1,2.819997,0,0,-7.996769,-0.4415472,7.994818,-0.3850216,0.01640804,-0.7185701,4,
1,2.839997,0,0,-7.996762,-0.4414373,7.994811,-0.3848501,0.016411,-0.7182337,4,
1,2.859997,0,0,-7.996755,-0.4413272,7.994803,-0.3846787,0.01641375,-0.7178984,4,
1,2.879997,0,0,-7.996748,-0.4412171,7.994796,-0.3845073,0.01641631,-0.7175642,4,
1,2.899997,0,0,-7.996741,-0.4411069,7.994789,-0.3843359,0.01641868,-0.7172311,4,
1,2.919997,0,0,-7.996734,-0.4409966,7.994782,-0.3841645,0.01642086,-0.716899,4,
1,2.939997,0,0,-7.996727,-0.4408863,7.994775,-0.3839931,0.01642288,-0.7165681,4,
1,2.959997,0,0,-7.996719,-0.4407758,7.994768,-0.3838218,0.01642474,-0.7162381,4,
1,2.979997,0,0,-7.996712,-0.4406654,7.994761,-0.3836505,0.01642646,-0.7159094,4,
1,2.999997,0,0,-7.996705,-0.4405548,7.994753,-0.3834792,0.01642805,-0.7155816,4,
1,3.019997,0,0,-7.996698,-0.4404442,7.994746,-0.3833079,0.01642952,-0.715255,4,
1,3.039997,0,0,-7.996691,-0.4403335,7.994739,-0.3831366,0.01643089,-0.7149293,4,
1,3.059997,0,0,-7.996684,-0.4402227,7.994732,-0.3829654,0.01643216,-0.7146047,4,
1,3.079997,0,0,-7.996676,-0.4401119,7.994725,-0.3827941,0.01643336,-0.7142811,4,
1,3.099997,0,0,-7.996669,-0.440001,7.994718,-0.3826229,0.01643447,-0.7139586,4,
1,3.119997,0,0,-7.996662,-0.4398901,7.99471,-0.3824517,0.01643554,-0.7136372,4,
1,3.139997,0,0,-7.996655,-0.4397792,7.994703,-0.3822805,0.01643654,-0.7133168,4,
1,3.159997,0,0,-7.996648,-0.4396681,7.994696,-0.3821093,0.0164375,-0.7129974,4,
1,3.179997,0,0,-7.996641,-0.439557,7.994689,-0.381938,0.01643843,-0.712679,4,
1,3.199997,0,0,-7.996634,-0.4394459,7.994682,-0.3817668,0.01643931,-0.7123616,4,
1,3.219997,0,0,-7.996626,-0.4393347,7.994675,-0.3815956,0.01644018,-0.7120453,4,
1,3.239997,0,0,-7.996619,-0.4392234,7.994668,-0.3814244,0.01644103,-0.7117298,4,
1,3.259997,0,0,-7.996612,-0.4391122,7.99466,-0.3812532,0.01644186,-0.7114155,4,
1,3.279997,0,0,-7.996605,-0.4390008,7.994653,-0.381082,0.01644267,-0.7111021,4,
1,3.299997,0,0,-7.996598,-0.4388894,7.994646,-0.3809108,0.01644346,-0.7107897,4,
1,3.319997,0,0,-7.996591,-0.438778,7.994639,-0.3807395,0.01644424,-0.7104784,4,
1,3.339997,0,0,-7.996583,-0.4386666,7.994632,-0.3805681,0.01644499,-0.7101679,4,
1,3.359997,0,0,-7.996576,-0.438555,7.994625,-0.3803968,0.01644573,-0.7098584,4,
1,3.379997,0,0,-7.996569,-0.4384435,7.994617,-0.3802255,0.01644643,-0.7095498,4,
1,3.399997,0,0,-7.996562,-0.4383318,7.99461,-0.3800542,0.01644711,-0.7092422,4,
1,3.419997,0,0,-7.996555,-0.4382202,7.994603,-0.3798829,0.01644775,-0.7089355,4,
1,3.439997,0,0,-7.996548,-0.4381084,7.994596,-0.3797116,0.01644834,-0.7086298,4,
1,3.459997,0,0,-7.996541,-0.4379967,7.994589,-0.3795403,0.01644887,-0.708325,4,
1,3.479997,0,0,-7.996533,-0.4378849,7.994582,-0.379369,0.01644935,-0.7080212,4,
1,3.499997,0,0,-7.996526,-0.437773,7.994575,-0.3791977,0.01644975,-0.7077183,4,
1,3.519997,0,0,-7.996519,-0.4376611,7.994567,-0.3790264,0.01645007,-0.7074161,4,
1,3.539997,0,0,-7.996512,-0.4375492,7.99456,-0.3788552,0.01645031,-0.7071149,4,
1,3.559997,0,0,-7.996505,-0.4374371,7.994553,-0.378684,0.01645044,-0.7068146,4,
1,3.579997,0,0,-7.996498,-0.4373251,7.994546,-0.3785129,0.01645046,-0.7065153,4,
1,3.599997,0,0,-7.99649,-0.437213,7.994539,-0.3783417,0.01645037,-0.7062169,4,
1,3.619997,0,0,-7.996483,-0.4371008,7.994532,-0.3781705,0.01645016,-0.7059193,4,
1,3.639997,0,0,-7.996476,-0.4369886,7.994524,-0.3779994,0.01644982,-0.7056226,4,
1,3.659997,0,0,-7.996469,-0.4368762,7.994517,-0.3778282,0.01644935,-0.7053267,4,
1,3.679996,0,0,-7.996462,-0.4367639,7.99451,-0.3776571,0.01644873,-0.7050317,4,
1,3.699996,0,0,-7.996455,-0.4366514,7.994503,-0.377486,0.01644796,-0.7047375,4,
1,3.719996,0,0,-7.996448,-0.436539,7.994496,-0.3773149,0.01644705,-0.7044443,4,
1,3.739996,0,0,-7.99644,-0.4364264,7.994489,-0.3771439,0.016446,-0.7041519,4,
1,3.759996,0,0,-7.996433,-0.4363138,7.994482,-0.3769728,0.01644477,-0.7038602,4,
1,3.779996,0,0,-7.996426,-0.4362011,7.994474,-0.3768018,0.0164434,-0.7035695,4,
1,3.799996,0,0,-7.996419,-0.4360884,7.994467,-0.3766308,0.01644186,-0.7032796,4,
1,3.819996,0,0,-7.996412,-0.4359756,7.99446,-0.3764597,0.01644017,-0.7029905,4,
1,3.839996,0,0,-7.996405,-0.4358627,7.994453,-0.3762888,0.01643832,-0.7027022,4,
1,3.859996,0,0,-7.996397,-0.4357498,7.994446,-0.3761178,0.01643632,-0.7024146,4,
1,3.879996,0,0,-7.99639,-0.4356368,7.994439,-0.3759469,0.01643418,-0.702128,4,
1,3.899996,0,0,-7.996383,-0.4355237,7.994431,-0.375776,0.0164319,-0.7018422,4,
1,3.919996,0,0,-7.996376,-0.4354106,7.994424,-0.3756051,0.01642948,-0.7015572,4,
1,3.939996,0,0,-7.996369,-0.4352975,7.994417,-0.3754342,0.01642692,-0.7012729,4,
1,3.959996,0,0,-7.996362,-0.4351842,7.99441,-0.3752633,0.01642424,-0.7009895,4,
1,3.979996,0,0,-7.996355,-0.4350709,7.994403,-0.3750925,0.01642144,-0.7007069,4,
1,3.999996,0,0,-7.996347,-0.4349576,7.994396,-0.3749216,0.01641852,-0.7004251,4,
1,4.019996,0,0,-7.99634,-0.4348442,7.994389,-0.3747509,0.01641551,-0.7001441,4,
1,4.039996,0,0,-7.996333,-0.4347307,7.994381,-0.3745801,0.01641239,-0.6998638,4,
1,4.059996,0,0,-7.996326,-0.4346172,7.994374,-0.3744093,0.01640919,-0.6995843,4,
1,4.079996,0,0,-7.996319,-0.4345036,7.994367,-0.3742385,0.01640592,-0.6993055,4,
1,4.099996,0,0,-7.996312,-0.4343899,7.99436,-0.3740677,0.01640257,-0.6990275,4,
1,4.119996,0,0,-7.996305,-0.4342763,7.994353,-0.373897,0.01639917,-0.6987504,4,
1,4.139996,0,0,-7.996297,-0.4341625,7.994346,-0.3737262,0.01639571,-0.698474,4,
1,4.159996,0,0,-7.99629,-0.4340487,7.994339,-0.3735555,0.01639219,-0.6981983,4,
1,4.179996,0,0,-7.996283,-0.4339349,7.994331,-0.3733849,0.01638864,-0.6979235,4,
1,4.199996,0,0,-7.996276,-0.433821,7.994324,-0.3732143,0.01638506,-0.6976494,4,
1,4.219996,0,0,-7.996269,-0.4337071,7.994317,-0.3730437,0.01638143,-0.697376,4,
1,4.239996,0,0,-7.996262,-0.4335931,7.99431,-0.372873,0.01637777,-0.6971033,4,
1,4.259996,0,0,-7.996254,-0.4334791,7.994303,-0.3727024,0.01637409,-0.6968314,4,
1,4.279996,0,0,-7.996247,-0.433365,7.994296,-0.3725318,0.01637039,-0.6965603,4,
1,4.299996,0,0,-7.99624,-0.4332509,7.994288,-0.3723612,0.01636666,-0.6962898,4,
1,4.319996,0,0,-7.996233,-0.4331368,7.994281,-0.3721906,0.01636293,-0.6960201,4,
1,4.339996,0,0,-7.996226,-0.4330226,7.994274,-0.37202,0.01635917,-0.6957511,4,
1,4.359996,0,0,-7.996219,-0.4329084,7.994267,-0.3718494,0.01635539,-0.6954829,4,
1,4.379996,0,0,-7.996212,-0.4327941,7.99426,-0.3716788,0.01635159,-0.6952153,4,
1,4.399996,0,0,-7.996204,-0.4326798,7.994254,-0.3715082,0.01634775,-0.6949484,4,
1,4.419996,0,0,-7.996197,-0.4325654,7.994248,-0.3713376,0.01634389,-0.6946823,4,
1,4.439996,0,0,-7.99619,-0.432451,7.994242,-0.371167,0.01634,-0.6944168,4,
1,4.459996,0,0,-7.996183,-0.4323366,7.994236,-0.3709964,0.01633608,-0.6941521,4,
1,4.479996,0,0,-7.996176,-0.4322221,7.994231,-0.3708259,0.01633213,-0.693888,4,
1,4.499996,0,0,-7.996169,-0.4321076,7.994225,-0.3706553,0.01632812,-0.6936246,4,
1,4.519996,0,0,-7.996161,-0.431993,7.994219,-0.3704847,0.01632407,-0.6933619,4,
1,4.539996,0,0,-7.996154,-0.4318784,7.994214,-0.3703141,0.01631997,-0.6930999,4,
1,4.559996,0,0,-7.996147,-0.4317637,7.994208,-0.3701436,0.0163158,-0.6928385,4,
1,4.579996,0,0,-7.99614,-0.431649,7.994202,-0.3699731,0.01631155,-0.6925778,4,
1,4.599996,0,0,-7.996133,-0.4315342,7.994196,-0.3698026,0.01630724,-0.6923177,4,
1,4.619996,0,0,-7.996126,-0.4314194,7.994191,-0.3696322,0.01630285,-0.6920583,4,
1,4.639996,0,0,-7.996119,-0.4313046,7.994185,-0.3694617,0.01629837,-0.6917996,4,
1,4.659996,0,0,-7.996111,-0.4311897,7.994179,-0.3692913,0.01629381,-0.6915414,4,
1,4.679996,0,0,-7.996104,-0.4310747,7.994174,-0.3691209,0.01628915,-0.691284,4,
1,4.699996,0,0,-7.996097,-0.4309597,7.994168,-0.3689505,0.01628441,-0.6910272,4,
1,4.719995,0,0,-7.99609,-0.4308447,7.994162,-0.3687801,0.01627956,-0.690771,4,
1,4.739995,0,0,-7.996083,-0.4307296,7.994156,-0.3686097,0.0162746,-0.6905155,4,
1,4.759995,0,0,-7.996076,-0.4306144,7.994151,-0.3684394,0.01626952,-0.6902605,4,
1,4.779995,0,0,-7.996068,-0.4304992,7.994145,-0.368269,0.01626434,-0.6900063,4,
1,4.799995,0,0,-7.996061,-0.430384,7.994139,-0.3680987,0.01625905,-0.6897526,4,
1,4.819995,0,0,-7.996054,-0.4302686,7.994133,-0.3679284,0.01625366,-0.6894996,4,
1,4.839995,0,0,-7.996047,-0.4301533,7.994128,-0.3677581,0.01624817,-0.689247,4,
1,4.859995,0,0,-7.99604,-0.4300379,7.994122,-0.3675879,0.01624256,-0.6889951,4,
1,4.879995,0,0,-7.996033,-0.4299224,7.994116,-0.3674177,0.01623685,-0.6887439,4,
1,4.899995,0,0,-7.996026,-0.4298069,7.994111,-0.3672476,0.01623103,-0.6884932,4,
1,4.919995,0,0,-7.996018,-0.4296913,7.994105,-0.3670774,0.01622511,-0.6882432,4,
1,4.939995,0,0,-7.996011,-0.4295757,7.994099,-0.3669073,0.01621909,-0.6879937,4,
1,4.959995,0,0,-7.996004,-0.42946,7.994093,-0.3667372,0.01621298,-0.6877449,4,
1,4.979995,0,0,-7.995997,-0.4293443,7.994088,-0.366567,0.01620678,-0.6874965,4,
1,4.999995,0,0,-7.99599,-0.4292285,7.994082,-0.366397,0.0162005,-0.6872488,4,
2,0.01999962,0,0,-7.997653,-0.4560711,7.995747,-0.4106311,0.01575368,-0.8071719,0,
2,0.0399996,0,0,-7.997647,-0.4559698,7.99574,-0.4104629,0.01577806,-0.8065969,0,
2,0.05999959,0,0,-7.997641,-0.4558684,7.995733,-0.4102946,0.01580261,-0.8060246,0,
2,0.07999957,0,0,-7.997635,-0.4557669,7.995726,-0.4101262,0.01582734,-0.8054548,0,
2,0.09999955,0,0,-7.99763,-0.4556655,7.995718,-0.4099578,0.0158523,-0.8048877,0,
2,0.1199995,0,0,-7.997624,-0.455564,7.995711,-0.4097893,0.01587747,-0.8043232,0,
2,0.1399995,0,0,-7.997618,-0.4554625,7.995704,-0.4096207,0.01590286,-0.8037613,0,
2,0.1599995,0,0,-7.997612,-0.4553609,7.995697,-0.409452,0.01592849,-0.8032022,0,
2,0.1799995,0,0,-7.997607,-0.4552592,7.99569,-0.4092832,0.01595434,-0.8026456,0,
2,0.1999995,0,0,-7.997601,-0.4551575,7.995683,-0.4091144,0.0159804,-0.8020917,0,
2,0.2199994,0,0,-7.997595,-0.4550559,7.995676,-0.4089454,0.01600662,-0.8015403,0,
2,0.2399994,0,0,-7.99759,-0.4549541,7.995668,-0.4087764,0.01603302,-0.8009914,0,
2,0.2599994,0,0,-7.997584,-0.4548524,7.995661,-0.4086073,0.01605954,-0.8004451,0,
2,0.2799994,0,0,-7.997578,-0.4547505,7.995654,-0.4084381,0.01608616,-0.7999014,0,
2,0.2999994,0,0,-7.997572,-0.4546487,7.995647,-0.4082688,0.01611282,-0.7993603,0,
2,0.3199993,0,0,-7.997567,-0.4545467,7.99564,-0.4080995,0.01613951,-0.7988216,0,
