Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,0.02,0,0,-7.998781,-0.4763585,7.99754,-0.4458258,0.004971695,-0.9755193,0,
1,0.04,0,0,-7.998775,-0.4763002,7.99753,-0.4456819,0.00505068,-0.9739649,0,
1,0.06,0,0,-7.99877,-0.4762425,7.99752,-0.4455378,0.005130847,-0.9723217,0,
1,0.08,0,0,-7.998764,-0.4761851,7.99751,-0.4453937,0.005212108,-0.9705957,0,
1,0.09999999,0,0,-7.998758,-0.4761281,7.9975,-0.4452493,0.005294403,-0.968794,0,
1,0.12,0,0,-7.998753,-0.4760712,7.99749,-0.4451047,0.00537758,-0.9669242,0,
1,0.14,0,0,-7.998747,-0.4760145,7.99748,-0.4449598,0.005461525,-0.9649947,0,
1,0.16,0,0,-7.998741,-0.4759578,7.99747,-0.4448146,0.005546069,-0.9630143,0,
1,0.18,0,0,-7.998735,-0.4759009,7.99746,-0.444669,0.005631007,-0.9609922,0,
1,0.2,0,0,-7.99873,-0.4758438,7.99745,-0.4445231,0.005716186,-0.9589379,0,
1,0.22,0,0,-7.998724,-0.4757862,7.99744,-0.4443767,0.005801403,-0.9568611,0,
1,0.24,0,0,-7.998718,-0.4757282,7.99743,-0.4442298,0.005886466,-0.954771,0,
1,0.26,0,0,-7.998713,-0.4756695,7.99742,-0.4440823,0.00597118,-0.952677,0,
1,0.28,0,0,-7.998707,-0.47561,7.99741,-0.4439342,0.006055349,-0.9505881,0,
1,0.3,0,0,-7.998701,-0.4755495,7.9974,-0.4437855,0.006138781,-0.9485127,0,
1,0.32,0,0,-7.998695,-0.4754881,7.99739,-0.4436359,0.006221315,-0.9464588,0,
1,0.34,0,0,-7.99869,-0.4754254,7.99738,-0.4434856,0.006302788,-0.9444335,0,
1,0.36,0,0,-7.998684,-0.4753615,7.99737,-0.4433344,0.006383061,-0.9424435,0,
1,0.38,0,0,-7.998678,-0.4752961,7.99736,-0.4431823,0.006462018,-0.9404944,0,
1,0.4,0,0,-7.998672,-0.4752294,7.99735,-0.4430292,0.006539561,-0.9385909,0,
1,0.42,0,0,-7.998667,-0.4751611,7.99734,-0.4428752,0.006615599,-0.9367373,0,
1,0.4400001,0,0,-7.998661,-0.4750913,7.99733,-0.4427202,0.006690095,-0.9349364,0,
1,0.4600001,0,0,-7.998655,-0.47502,7.99732,-0.4425642,0.00676301,-0.9331906,0,
1,0.4800001,0,0,-7.99865,-0.4749471,7.99731,-0.4424073,0.006834356,-0.9315013,0,
1,0.5000001,0,0,-7.998644,-0.4748727,7.9973,-0.4422496,0.006904139,-0.9298692,0,
1,0.52,0,0,-7.998638,-0.4747969,7.99729,-0.442091,0.006972421,-0.9282942,0,
1,0.54,0,0,-7.998632,-0.4747198,7.99728,-0.4419316,0.00703927,-0.9267758,0,
1,0.56,0,0,-7.998627,-0.4746414,7.99727,-0.4417715,0.007104725,-0.9253125,0,
1,0.58,0,0,-7.998621,-0.4745618,7.99726,-0.4416109,0.007168921,-0.9239025,0,
1,0.6,0,0,-7.998615,-0.4744812,7.99725,-0.4414498,0.007231968,-0.9225438,0,
1,0.6199999,0,0,-7.99861,-0.4743997,7.99724,-0.4412884,0.007293988,-0.9212337,0,
1,0.6399999,0,0,-7.998604,-0.4743174,7.99723,-0.4411266,0.007355133,-0.9199694,0,
1,0.6599999,0,0,-7.998598,-0.4742345,7.99722,-0.4409647,0.007415516,-0.9187478,0,
1,0.6799999,0,0,-7.998592,-0.474151,7.99721,-0.4408026,0.007475304,-0.9175657,0,
1,0.6999999,0,0,-7.998587,-0.4740673,7.9972,-0.4406406,0.007534645,-0.9164199,0,
1,0.7199998,0,0,-7.998581,-0.4739833,7.997192,-0.4404786,0.007593673,-0.9153067,0,
