Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,0.56,0,0,-7.998638,-0.4773548,7.997245,-0.4452512,0.007552897,-0.9376322,0,
1,0.58,0,0,-7.998632,-0.4772688,7.997235,-0.4450908,0.00761422,-0.9363928,0,
1,0.6,0,0,-7.998626,-0.4771823,7.997225,-0.4449303,0.007674956,-0.9352049,0,
1,0.6199999,0,0,-7.998621,-0.4770954,7.997215,-0.4447696,0.007735271,-0.9340643,0,
1,0.6399999,0,0,-7.998615,-0.4770083,7.997205,-0.4446089,0.007795358,-0.9329675,0,
1,0.6599999,0,0,-7.998609,-0.4769209,7.997195,-0.4444482,0.007855358,-0.9319099,0,
1,0.6799999,0,0,-7.998603,-0.4768336,7.997185,-0.4442876,0.007915422,-0.9308875,0,
1,0.6999999,0,0,-7.998598,-0.4767463,7.997175,-0.444127,0.007975725,-0.9298959,0,
1,0.7199998,0,0,-7.998592,-0.4766592,7.997165,-0.4439666,0.008036407,-0.9289309,0,
1,0.7399998,0,0,-7.998586,-0.4765723,7.997155,-0.4438064,0.008097596,-0.9279881,0,
1,0.7599998,0,0,-7.99858,-0.4764858,7.997145,-0.4436463,0.008159417,-0.9270633,0,
1,0.7799998,0,0,-7.998575,-0.4763996,7.997135,-0.4434864,0.008221973,-0.9261525,0,
1,0.7999998,0,0,-7.998569,-0.4763138,7.997126,-0.4433265,0.00828536,-0.9252515,0,
1,0.8199998,0,0,-7.998563,-0.4762285,7.997118,-0.4431669,0.008349653,-0.9243566,0,
1,0.8399997,0,0,-7.998558,-0.4761436,7.997109,-0.4430073,0.008414891,-0.923464,0,
1,0.8599997,0,0,-7.998552,-0.4760593,7.9971,-0.4428478,0.008481134,-0.9225703,0,
1,0.8799997,0,0,-7.998546,-0.4759754,7.997092,-0.4426884,0.008548398,-0.9216722,0,
1,0.8999997,0,0,-7.99854,-0.475892,7.997083,-0.4425291,0.008616681,-0.9207667,0,
1,0.9199997,0,0,-7.998535,-0.4758091,7.997075,-0.4423698,0.008685958,-0.9198512,0,
1,0.9399996,0,0,-7.998529,-0.4757266,7.997066,-0.4422105,0.008756207,-0.9189233,0,
1,0.9599996,0,0,-7.998523,-0.4756447,7.997057,-0.4420512,0.008827381,-0.9179808,0,
1,0.9799996,0,0,-7.998518,-0.4755632,7.997049,-0.441892,0.008899407,-0.917022,0,
1,0.9999996,0,0,-7.998512,-0.4754821,7.99704,-0.4417328,0.008972191,-0.9160457,0,
1,1.02,0,0,-7.998506,-0.4754014,7.997032,-0.4415736,0.009045637,-0.9150505,0,
1,1.04,0,0,-7.9985,-0.475321,7.997023,-0.4414144,0.009119606,-0.914036,0,
1,1.06,0,0,-7.998495,-0.475241,7.997015,-0.4412553,0.009193988,-0.9130017,0,
1,1.08,0,0,-7.998489,-0.4751613,7.997006,-0.4410962,0.009268637,-0.9119475,0,
1,1.1,0,0,-7.998483,-0.4750817,7.996997,-0.4409371,0.009343401,-0.9108738,0,
1,1.12,0,0,-7.998477,-0.4750024,7.996989,-0.440778,0.009418125,-0.9097813,0,
1,1.14,0,0,-7.998472,-0.4749233,7.99698,-0.4406191,0.009492659,-0.9086708,0,
1,1.159999,0,0,-7.998466,-0.4748442,7.996972,-0.4404601,0.009566833,-0.9075434,0,
1,1.179999,0,0,-7.99846,-0.4747651,7.996963,-0.4403012,0.009640499,-0.9064006,0,
1,1.199999,0,0,-7.998455,-0.474686,7.996954,-0.4401424,0.009713493,-0.9052438,0,
1,1.219999,0,0,-7.998449,-0.4746068,7.996946,-0.4399836,0.009785676,-0.9040748,0,
1,1.239999,0,0,-7.998443,-0.4745275,7.996937,-0.4398249,0.009856904,-0.9028955,0,
1,1.259999,0,0,-7.998437,-0.4744479,7.996929,-0.4396662,0.009927046,-0.9017079,0,
1,1.279999,0,0,-7.998432,-0.4743681,7.99692,-0.4395075,0.009996007,-0.9005141,0,
1,1.299999,0,0,-7.998426,-0.4742879,7.996912,-0.4393488,0.01006365,-0.899316,0,
1,1.319999,0,0,-7.99842,-0.4742074,7.996903,-0.4391901,0.01012992,-0.8981155,0,
1,1.339999,0,0,-7.998415,-0.4741264,7.996894,-0.4390315,0.01019473,-0.8969149,0,
1,1.359999,0,0,-7.998409,-0.474045,7.996886,-0.4388727,0.01025804,-0.8957159,0,
1,1.379999,0,0,-7.998403,-0.4739631,7.996877,-0.4387139,0.0103198,-0.8945203,0,
1,1.399999,0,0,-7.998397,-0.4738806,7.996869,-0.438555,0.01038002,-0.8933302,0,
1,1.419999,0,0,-7.998392,-0.4737975,7.99686,-0.438396,0.01043871,-0.8921468,0,
1,1.439999,0,0,-7.998386,-0.4737138,7.996851,-0.4382369,0.01049588,-0.8909719,0,
1,1.459999,0,0,-7.99838,-0.4736295,7.996843,-0.4380777,0.0105516,-0.8898066,0,
1,1.479999,0,0,-7.998374,-0.4735446,7.996834,-0.4379184,0.0106059,-0.8886523,0,
1,1.499999,0,0,-7.998369,-0.4734591,7.996826,-0.4377589,0.01065889,-0.88751,0,
1,1.519999,0,0,-7.998363,-0.473373,7.996817,-0.4375993,0.01071062,-0.8863804,0,
1,1.539999,0,0,-7.998357,-0.4732863,7.996809,-0.4374396,0.01076124,-0.8852644,0,
1,1.559999,0,0,-7.998352,-0.4731991,7.9968,-0.4372796,0.01081083,-0.8841626,0,
1,1.579999,0,0,-7.998346,-0.4731113,7.996791,-0.4371196,0.01085953,-0.8830754,0,
1,1.599999,0,0,-7.99834,-0.4730231,7.996783,-0.4369593,0.01090747,-0.882003,0,
1,1.619999,0,0,-7.998334,-0.4729344,7.996774,-0.4367989,0.01095477,-0.8809457,0,
1,1.639999,0,0,-7.998329,-0.4728453,7.996766,-0.4366384,0.01100159,-0.8799036,0,
1,1.659999,0,0,-7.998323,-0.4727558,7.996757,-0.4364776,0.01104806,-0.8788764,0,
1,1.679999,0,0,-7.998317,-0.472666,7.996748,-0.4363168,0.01109433,-0.8778642,0,
1,1.699999,0,0,-7.998312,-0.4725759,7.99674,-0.4361557,0.01114053,-0.8768666,0,
1,1.719999,0,0,-7.998306,-0.4724855,7.996731,-0.4359945,0.01118678,-0.8758833,0,
1,1.739999,0,0,-7.9983,-0.4723949,7.996723,-0.4358332,0.01123321,-0.874914,0,
1,1.759999,0,0,-7.998294,-0.4723042,7.996714,-0.4356716,0.01127991,-0.8739581,0,
1,1.779999,0,0,-7.998289,-0.4722134,7.996706,-0.4355099,0.01132701,-0.8730151,0,
1,1.799999,0,0,-7.998283,-0.4721224,7.996697,-0.435348,0.01137459,-0.8720844,0,
1,1.819999,0,0,-7.998277,-0.4720314,7.996688,-0.435186,0.01142273,-0.8711653,0,
1,1.839999,0,0,-7.998271,-0.4719404,7.99668,-0.4350237,0.01147146,-0.8702573,0,
1,1.859999,0,0,-7.998266,-0.4718494,7.996671,-0.4348613,0.01152086,-0.8693594,0,
1,1.879999,0,0,-7.99826,-0.4717584,7.996663,-0.4346987,0.01157096,-0.8684711,0,
1,1.899999,0,0,-7.998254,-0.4716674,7.996654,-0.4345359,0.01162181,-0.8675915,0,
1,1.919999,0,0,-7.998249,-0.4715765,7.996645,-0.4343728,0.01167338,-0.8667198,0,
1,1.939999,0,0,-7.998243,-0.4714856,7.996637,-0.4342096,0.01172567,-0.8658552,0,
1,1.959999,0,0,-7.998237,-0.4713948,7.996628,-0.4340463,0.01177867,-0.864997,0,
1,1.979999,0,0,-7.998231,-0.4713041,7.99662,-0.4338827,0.01183232,-0.8641444,0,
1,1.999999,0,0,-7.998226,-0.4712134,7.996611,-0.4337189,0.01188658,-0.8632967,0,
1,2.019999,0,0,-7.99822,-0.4711229,7.996603,-0.433555,0.01194137,-0.8624531,0,
1,2.039999,0,0,-7.998214,-0.4710324,7.996594,-0.4333909,0.01199662,-0.8616129,0,
1,2.059999,0,0,-7.998209,-0.4709419,7.996585,-0.4332267,0.01205227,-0.8607755,0,
1,2.079999,0,0,-7.998203,-0.4708515,7.996577,-0.4330623,0.0121082,-0.8599402,0,
1,2.099999,0,0,-7.998197,-0.4707612,7.996568,-0.4328978,0.01216432,-0.8591065,0,
1,2.119999,0,0,-7.998191,-0.4706708,7.99656,-0.4327332,0.01222053,-0.8582739,0,
1,2.139999,0,0,-7.998186,-0.4705805,7.996551,-0.4325685,0.01227671,-0.8574421,0,
1,2.159999,0,0,-7.99818,-0.4704902,7.996542,-0.4324037,0.01233275,-0.8566107,0,
1,2.179999,0,0,-7.998174,-0.4703998,7.996534,-0.4322389,0.01238854,-0.8557792,0,
1,2.199999,0,0,-7.998168,-0.4703094,7.996525,-0.432074,0.01244397,-0.8549476,0,
1,2.219999,0,0,-7.998163,-0.470219,7.996517,-0.4319092,0.01249891,-0.8541156,0,
1,2.239999,0,0,-7.998157,-0.4701284,7.996508,-0.4317443,0.01255327,-0.8532832,0,
1,2.259999,0,0,-7.998151,-0.4700378,7.9965,-0.4315795,0.01260695,-0.8524504,0,
1,2.279999,0,0,-7.998146,-0.4699471,7.996491,-0.4314147,0.01265983,-0.8516171,0,
1,2.299999,0,0,-7.99814,-0.4698563,7.996482,-0.4312499,0.01271186,-0.8507836,0,
1,2.319999,0,0,-7.998134,-0.4697653,7.996474,-0.4310852,0.01276293,-0.8499499,0,
1,2.339998,0,0,-7.998128,-0.4696741,7.996465,-0.4309205,0.01281298,-0.8491162,0,
1,2.359998,0,0,-7.998123,-0.4695827,7.996457,-0.430756,0.01286196,-0.8482828,0,
1,2.379998,0,0,-7.998117,-0.4694912,7.996448,-0.4305915,0.01290984,-0.8474499,0,
1,2.399998,0,0,-7.998111,-0.4693994,7.996439,-0.4304271,0.01295656,-0.8466178,0,
1,2.419998,0,0,-7.998106,-0.4693073,7.996431,-0.4302628,0.01300212,-0.8457868,0,
1,2.439998,0,0,-7.9981,-0.469215,7.996422,-0.4300985,0.01304653,-0.8449572,0,
1,2.459998,0,0,-7.998094,-0.4691224,7.996414,-0.4299344,0.01308978,-0.8441295,0,
1,2.479998,0,0,-7.998088,-0.4690295,7.996405,-0.4297703,0.01313191,-0.8433039,0,
1,2.499998,0,0,-7.998083,-0.4689364,7.996397,-0.4296063,0.01317291,-0.8424805,0,
1,2.519998,0,0,-7.998077,-0.468843,7.996388,-0.4294423,0.01321285,-0.8416601,0,
1,2.539998,0,0,-7.998071,-0.4687492,7.996379,-0.4292784,0.01325179,-0.8408426,0,
1,2.559998,0,0,-7.998065,-0.4686552,7.996371,-0.4291145,0.0132898,-0.8400285,0,
1,2.579998,0,0,-7.99806,-0.4685609,7.996362,-0.4289507,0.01332694,-0.839218,0,
1,2.599998,0,0,-7.998054,-0.4684663,7.996354,-0.4287868,0.01336331,-0.8384115,0,
1,2.619998,0,0,-7.998048,-0.4683715,7.996345,-0.428623,0.01339896,-0.8376089,0,
1,2.639998,0,0,-7.998043,-0.4682764,7.996336,-0.4284591,0.01343402,-0.8368108,0,
1,2.659998,0,0,-7.998037,-0.4681811,7.996328,-0.4282952,0.01346858,-0.8360174,0,
1,2.679998,0,0,-7.998031,-0.4680856,7.996319,-0.4281313,0.01350271,-0.8352284,0,
1,2.699998,0,0,-7.998025,-0.4679898,7.996311,-0.4279673,0.01353654,-0.8344445,0,
1,2.719998,0,0,-7.99802,-0.4678938,7.996302,-0.4278033,0.01357015,-0.8336655,0,
1,2.739998,0,0,-7.998014,-0.4677977,7.996294,-0.4276392,0.01360365,-0.8328916,0,
1,2.759998,0,0,-7.998008,-0.4677014,7.996285,-0.427475,0.0136371,-0.8321228,0,
1,2.779998,0,0,-7.998003,-0.467605,7.996276,-0.4273107,0.01367061,-0.8313593,0,
1,2.799998,0,0,-7.997997,-0.4675084,7.996268,-0.4271463,0.01370427,-0.8306011,0,
1,2.819998,0,0,-7.997991,-0.4674118,7.996259,-0.4269818,0.01373814,-0.8298482,0,
1,2.839998,0,0,-7.997985,-0.467315,7.996251,-0.4268171,0.01377227,-0.8291005,0,
1,2.859998,0,0,-7.99798,-0.4672181,7.996242,-0.4266523,0.01380672,-0.8283581,0,
1,2.879998,0,0,-7.997974,-0.4671212,7.996233,-0.4264874,0.01384154,-0.8276209,0,
1,2.899998,0,0,-7.997968,-0.4670242,7.996225,-0.4263223,0.01387676,-0.8268889,0,
1,2.919998,0,0,-7.997962,-0.4669272,7.996216,-0.4261571,0.01391243,-0.8261621,0,
1,2.939998,0,0,-7.997957,-0.4668302,7.996208,-0.4259917,0.01394855,-0.8254402,0,
1,2.959998,0,0,-7.997951,-0.4667331,7.996199,-0.4258262,0.01398513,-0.8247233,0,
1,2.979998,0,0,-7.997945,-0.466636,7.996191,-0.4256605,0.01402216,-0.8240113,0,
1,2.999998,0,0,-7.99794,-0.4665388,7.996182,-0.4254947,0.0140596,-0.8233038,0,
1,3.019998,0,0,-7.997934,-0.4664417,7.996173,-0.4253287,0.01409746,-0.8226008,0,
1,3.039998,0,0,-7.997928,-0.4663446,7.996165,-0.4251625,0.01413568,-0.8219023,0,
1,3.059998,0,0,-7.997922,-0.4662474,7.996156,-0.4249962,0.01417424,-0.8212081,0,
1,3.079998,0,0,-7.997917,-0.4661503,7.996149,-0.4248298,0.01421307,-0.820518,0,
1,3.099998,0,0,-7.997911,-0.466053,7.996142,-0.4246632,0.01425212,-0.8198317,0,
1,3.119998,0,0,-7.997905,-0.4659558,7.996135,-0.4244965,0.01429131,-0.8191491,0,
1,3.139998,0,0,-7.9979,-0.4658585,7.996128,-0.4243297,0.01433059,-0.8184702,0,
1,3.159998,0,0,-7.997894,-0.4657612,7.99612,-0.4241628,0.01436986,-0.8177947,0,
1,3.179998,0,0,-7.997888,-0.4656638,7.996113,-0.4239958,0.01440907,-0.8171224,0,
1,3.199998,0,0,-7.997882,-0.4655664,7.996106,-0.4238287,0.01444814,-0.8164532,0,
1,3.219998,0,0,-7.997877,-0.4654689,7.996099,-0.4236616,0.01448698,-0.8157869,0,
1,3.239998,0,0,-7.997871,-0.4653713,7.996092,-0.4234944,0.01452552,-0.8151234,0,
1,3.259998,0,0,-7.997865,-0.4652736,7.996085,-0.4233271,0.01456369,-0.8144627,0,
1,3.279998,0,0,-7.997859,-0.4651758,7.996078,-0.4231599,0.01460141,-0.8138044,0,
1,3.299998,0,0,-7.997854,-0.4650779,7.99607,-0.4229926,0.01463862,-0.8131486,0,
1,3.319998,0,0,-7.997848,-0.4649799,7.996063,-0.4228253,0.01467524,-0.8124951,0,
1,3.339998,0,0,-7.997842,-0.4648817,7.996056,-0.4226581,0.01471122,-0.811844,0,
1,3.359998,0,0,-7.997837,-0.4647835,7.996049,-0.4224909,0.01474653,-0.8111951,0,
1,3.379997,0,0,-7.997831,-0.464685,7.996042,-0.4223236,0.01478111,-0.8105483,0,
1,3.399997,0,0,-7.997825,-0.4645864,7.996035,-0.4221565,0.01481491,-0.8099037,0,
1,3.419997,0,0,-7.997819,-0.4644877,7.996027,-0.4219894,0.01484789,-0.8092611,0,
1,3.439997,0,0,-7.997814,-0.4643888,7.99602,-0.4218224,0.01488006,-0.8086207,0,
1,3.459997,0,0,-7.997808,-0.4642897,7.996013,-0.4216554,0.01491139,-0.8079822,0,
1,3.479997,0,0,-7.997802,-0.4641904,7.996006,-0.4214884,0.0149419,-0.8073459,0,
1,3.499997,0,0,-7.997797,-0.4640909,7.995999,-0.4213216,0.0149716,-0.8067117,0,
1,3.519997,0,0,-7.997791,-0.4639912,7.995992,-0.4211547,0.01500048,-0.8060796,0,
1,3.539997,0,0,-7.997785,-0.4638914,7.995985,-0.420988,0.01502857,-0.8054498,0,
1,3.559997,0,0,-7.997779,-0.4637914,7.995977,-0.4208213,0.01505592,-0.804822,0,
1,3.579997,0,0,-7.997774,-0.4636911,7.99597,-0.4206547,0.01508254,-0.8041966,0,
1,3.599997,0,0,-7.997768,-0.4635908,7.995963,-0.4204881,0.01510848,-0.8035734,0,
1,3.619997,0,0,-7.997762,-0.4634902,7.995956,-0.4203215,0.01513379,-0.8029526,0,
1,3.639997,0,0,-7.997756,-0.4633895,7.995949,-0.420155,0.01515853,-0.8023342,0,
1,3.659997,0,0,-7.997751,-0.4632885,7.995942,-0.4199885,0.01518277,-0.8017183,0,
1,3.679997,0,0,-7.997745,-0.4631875,7.995934,-0.4198221,0.01520657,-0.8011047,0,
1,3.699997,0,0,-7.997739,-0.4630862,7.995927,-0.4196557,0.01523,-0.8004937,0,
1,3.719997,0,0,-7.997734,-0.4629849,7.99592,-0.4194892,0.01525308,-0.7998852,0,
1,3.739997,0,0,-7.997728,-0.4628834,7.995913,-0.4193227,0.0152759,-0.7992794,0,
1,3.759997,0,0,-7.997722,-0.4627817,7.995906,-0.4191563,0.01529853,-0.7986761,0,
1,3.779997,0,0,-7.997716,-0.46268,7.995899,-0.4189897,0.01532105,-0.7980757,0,
1,3.799997,0,0,-7.997711,-0.4625781,7.995892,-0.4188232,0.01534349,-0.7974779,0,
1,3.819997,0,0,-7.997705,-0.4624761,7.995884,-0.4186566,0.01536591,-0.7968828,0,
1,3.839997,0,0,-7.997699,-0.462374,7.995877,-0.4184899,0.01538838,-0.7962904,0,
1,3.859997,0,0,-7.997694,-0.4622719,7.99587,-0.4183232,0.01541094,-0.7957009,0,
1,3.879997,0,0,-7.997688,-0.4621697,7.995863,-0.4181564,0.01543363,-0.7951142,0,
1,3.899997,0,0,-7.997682,-0.4620674,7.995856,-0.4179896,0.01545649,-0.7945303,0,
1,3.919997,0,0,-7.997676,-0.4619651,7.995849,-0.4178226,0.01547957,-0.7939492,0,
1,3.939997,0,0,-7.997671,-0.4618627,7.995842,-0.4176556,0.01550287,-0.7933709,0,
1,3.959997,0,0,-7.997665,-0.4617603,7.995834,-0.4174885,0.0155264,-0.7927955,0,
1,3.979997,0,0,-7.997659,-0.4616578,7.995827,-0.4173213,0.01555018,-0.7922229,0,
1,3.999997,0,0,-7.997653,-0.4615553,7.99582,-0.417154,0.0155742,-0.7916531,0,
1,4.019997,0,0,-7.997648,-0.4614528,7.995813,-0.4169865,0.01559849,-0.7910862,0,
1,4.039997,0,0,-7.997642,-0.4613502,7.995806,-0.416819,0.01562301,-0.7905221,0,
1,4.059997,0,0,-7.997636,-0.4612476,7.995799,-0.4166514,0.01564777,-0.7899607,0,
1,4.079997,0,0,-7.997631,-0.461145,7.995791,-0.4164837,0.01567272,-0.7894022,0,
1,4.099997,0,0,-7.997625,-0.4610423,7.995784,-0.4163159,0.01569786,-0.7888463,0,
1,4.119997,0,0,-7.997619,-0.4609396,7.995777,-0.416148,0.01572313,-0.7882932,0,
1,4.139997,0,0,-7.997613,-0.4608369,7.99577,-0.41598,0.0157485,-0.7877429,0,
1,4.159997,0,0,-7.997608,-0.4607341,7.995763,-0.415812,0.01577395,-0.787195,0,
1,4.179997,0,0,-7.997602,-0.4606313,7.995756,-0.4156438,0.01579941,-0.7866498,0,
1,4.199997,0,0,-7.997596,-0.4605283,7.995749,-0.4154757,0.01582483,-0.7861072,0,
1,4.219997,0,0,-7.997591,-0.4604254,7.995741,-0.4153074,0.01585018,-0.785567,0,
1,4.239997,0,0,-7.997585,-0.4603224,7.995734,-0.4151391,0.01587538,-0.7850295,0,
1,4.259997,0,0,-7.997579,-0.4602193,7.995727,-0.4149708,0.0159004,-0.7844941,0,
1,4.279997,0,0,-7.997573,-0.4601161,7.99572,-0.4148024,0.0159252,-0.7839612,0,
1,4.299997,0,0,-7.997568,-0.4600129,7.995713,-0.414634,0.0159497,-0.7834308,0,
1,4.319997,0,0,-7.997562,-0.4599095,7.995706,-0.4144656,0.01597387,-0.7829026,0,
1,4.339997,0,0,-7.997556,-0.4598061,7.995698,-0.4142972,0.01599765,-0.7823768,0,
1,4.359997,0,0,-7.99755,-0.4597025,7.995691,-0.4141288,0.01602103,-0.781853,0,
1,4.379997,0,0,-7.997545,-0.4595988,7.995684,-0.4139603,0.01604396,-0.7813314,0,
1,4.399997,0,0,-7.997539,-0.459495,7.995677,-0.413792,0.01606639,-0.780812,0,
1,4.419997,0,0,-7.997533,-0.4593911,7.99567,-0.4136235,0.01608829,-0.7802947,0,
1,4.439997,0,0,-7.997528,-0.4592871,7.995663,-0.4134552,0.01610966,-0.7797794,0,
1,4.459997,0,0,-7.997522,-0.4591829,7.995656,-0.4132868,0.01613048,-0.7792662,0,
1,4.479997,0,0,-7.997516,-0.4590786,7.995648,-0.4131186,0.01615073,-0.7787549,0,
1,4.499997,0,0,-7.99751,-0.4589742,7.995641,-0.4129503,0.01617039,-0.7782457,0,
1,4.519997,0,0,-7.997505,-0.4588696,7.995634,-0.412782,0.01618947,-0.7777386,0,
1,4.539997,0,0,-7.997499,-0.4587649,7.995627,-0.4126139,0.01620798,-0.7772334,0,
1,4.559997,0,0,-7.997493,-0.45866,7.99562,-0.4124458,0.01622594,-0.7767301,0,
1,4.579997,0,0,-7.997488,-0.458555,7.995613,-0.4122777,0.01624334,-0.7762287,0,
1,4.599997,0,0,-7.997482,-0.4584499,7.995605,-0.4121096,0.01626021,-0.7757294,0,
1,4.619997,0,0,-7.997476,-0.4583446,7.995598,-0.4119416,0.01627658,-0.7752318,0,
1,4.639997,0,0,-7.99747,-0.4582391,7.995591,-0.4117737,0.01629249,-0.7747362,0,
1,4.659997,0,0,-7.997465,-0.4581336,7.995584,-0.4116057,0.01630794,-0.7742425,0,
1,4.679996,0,0,-7.997459,-0.4580279,7.995577,-0.4114378,0.016323,-0.7737506,0,
1,4.699996,0,0,-7.997453,-0.457922,7.99557,-0.4112699,0.01633769,-0.7732607,0,
1,4.719996,0,0,-7.997447,-0.457816,7.995563,-0.4111021,0.01635206,-0.7727727,0,
1,4.739996,0,0,-7.997442,-0.4577099,7.995555,-0.4109342,0.01636614,-0.7722866,0,
1,4.759996,0,0,-7.997436,-0.4576038,7.995548,-0.4107664,0.01637999,-0.7718024,0,
1,4.779996,0,0,-7.99743,-0.4574975,7.995541,-0.4105986,0.01639365,-0.7713201,0,
1,4.799996,0,0,-7.997425,-0.4573911,7.995534,-0.4104308,0.01640714,-0.7708397,0,
1,4.819996,0,0,-7.997419,-0.4572846,7.995527,-0.4102629,0.01642052,-0.7703611,0,
1,4.839996,0,0,-7.997413,-0.457178,7.99552,-0.410095,0.01643383,-0.7698845,0,
1,4.859996,0,0,-7.997407,-0.4570713,7.995512,-0.4099271,0.01644712,-0.7694098,0,
1,4.879996,0,0,-7.997402,-0.4569646,7.995505,-0.4097593,0.01646039,-0.7689371,0,
1,4.899996,0,0,-7.997396,-0.4568578,7.995498,-0.4095913,0.0164737,-0.7684661,0,
1,4.919996,0,0,-7.99739,-0.456751,7.995491,-0.4094233,0.01648708,-0.7679972,0,
1,4.939996,0,0,-7.997385,-0.4566441,7.995484,-0.4092553,0.01650052,-0.7675301,0,
1,4.959996,0,0,-7.997379,-0.4565371,7.995477,-0.4090872,0.01651407,-0.767065,0,
1,4.979996,0,0,-7.997373,-0.4564301,7.99547,-0.4089191,0.01652773,-0.7666017,0,
1,4.999996,0,0,-7.997367,-0.4563231,7.995462,-0.4087509,0.01654153,-0.7661403,0,
2,0.02,0,0,-7.998688,-0.4722618,7.997308,-0.4402492,0.006130557,-0.9725325,1,
2,0.04,0,0,-7.998682,-0.4721957,7.997298,-0.4400966,0.006222777,-0.9707776,1,
2,0.06,0,0,-7.998677,-0.4721282,7.997288,-0.439943,0.006313619,-0.9690523,1,
2,0.08,0,0,-7.998671,-0.4720594,7.997278,-0.4397886,0.006402951,-0.9673591,1,
2,0.09999999,0,0,-7.998665,-0.4719892,7.997268,-0.4396332,0.006490681,-0.9656996,1,
2,0.12,0,0,-7.99866,-0.4719175,7.997258,-0.439477,0.006576753,-0.964075,1,
2,0.14,0,0,-7.998654,-0.4718445,7.997248,-0.43932,0.006661135,-0.9624863,1,
2,0.16,0,0,-7.998648,-0.4717701,7.997238,-0.4391622,0.006743819,-0.9609337,1,
2,0.18,0,0,-7.998642,-0.4716945,7.997228,-0.4390037,0.006824825,-0.9594172,1,
2,0.2,0,0,-7.998637,-0.4716178,7.997218,-0.4388446,0.006904192,-0.9579363,1,
2,0.22,0,0,-7.998631,-0.4715399,7.997208,-0.4386851,0.006981957,-0.9564906,1,
2,0.24,0,0,-7.998625,-0.4714611,7.997198,-0.4385253,0.007058209,-0.955079,1,
2,0.26,0,0,-7.99862,-0.4713816,7.997188,-0.4383652,0.007133034,-0.9537007,1,
2,0.28,0,0,-7.998614,-0.4713013,7.997178,-0.438205,0.00720652,-0.9523547,1,
2,0.3,0,0,-7.998608,-0.4712204,7.997168,-0.4380448,0.007278797,-0.9510397,1,
2,0.32,0,0,-7.998602,-0.4711391,7.997158,-0.4378845,0.007349946,-0.9497544,1,
2,0.34,0,0,-7.998597,-0.4710575,7.997148,-0.4377244,0.007420138,-0.9484977,1,
2,0.36,0,0,-7.998591,-0.4709756,7.997138,-0.4375644,0.007489478,-0.9472682,1,
