Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,1.679999,0,0,-7.998294,-0.4678763,7.996834,-0.4292012,0.008089569,-0.8178212,0,
1,1.699999,0,0,-7.998288,-0.4677939,7.996826,-0.4290358,0.008141565,-0.8167766,0,
1,1.719999,0,0,-7.998282,-0.4677111,7.996817,-0.4288702,0.008193122,-0.8157407,0,
1,1.739999,0,0,-7.998277,-0.467628,7.996809,-0.4287045,0.008244292,-0.8147134,0,
1,1.759999,0,0,-7.998271,-0.4675446,7.9968,-0.4285386,0.00829514,-0.8136948,0,
1,1.779999,0,0,-7.998265,-0.4674608,7.996791,-0.4283725,0.008345708,-0.8126848,0,
1,1.799999,0,0,-7.99826,-0.4673768,7.996783,-0.4282064,0.008396058,-0.8116835,0,
1,1.819999,0,0,-7.998254,-0.4672926,7.996774,-0.4280401,0.008446234,-0.8106908,0,
1,1.839999,0,0,-7.998248,-0.4672081,7.996766,-0.4278738,0.008496284,-0.8097065,0,
1,1.859999,0,0,-7.998242,-0.4671235,7.996757,-0.4277073,0.008546247,-0.8087307,0,
1,1.879999,0,0,-7.998237,-0.4670388,7.996748,-0.4275408,0.008596185,-0.8077632,0,
1,1.899999,0,0,-7.998231,-0.4669538,7.99674,-0.4273742,0.008646099,-0.8068041,0,
1,1.919999,0,0,-7.998225,-0.4668688,7.996731,-0.4272074,0.008696023,-0.8058531,0,
1,1.939999,0,0,-7.998219,-0.4667837,7.996723,-0.4270406,0.008745987,-0.8049104,0,
1,1.959999,0,0,-7.998214,-0.4666985,7.996714,-0.4268737,0.008796024,-0.8039756,0,
1,1.979999,0,0,-7.998208,-0.4666132,7.996706,-0.4267068,0.008846135,-0.8030487,0,
1,1.999999,0,0,-7.998202,-0.4665279,7.996697,-0.4265397,0.008896323,-0.8021294,0,
1,2.019999,0,0,-7.998197,-0.4664425,7.996688,-0.4263725,0.008946608,-0.8012177,0,
1,2.039999,0,0,-7.998191,-0.4663571,7.99668,-0.4262052,0.00899697,-0.8003131,0,
1,2.059999,0,0,-7.998185,-0.4662716,7.996671,-0.4260378,0.009047401,-0.7994155,0,
1,2.079999,0,0,-7.998179,-0.466186,7.996663,-0.4258702,0.009097935,-0.7985247,0,
1,2.099999,0,0,-7.998174,-0.4661004,7.996654,-0.4257025,0.009148524,-0.7976401,0,
1,2.119999,0,0,-7.998168,-0.4660146,7.996645,-0.4255346,0.009199151,-0.7967615,0,
1,2.139999,0,0,-7.998162,-0.4659288,7.996637,-0.4253666,0.009249777,-0.7958884,0,
1,2.159999,0,0,-7.998157,-0.4658429,7.996628,-0.4251984,0.009300401,-0.7950205,0,
1,2.179999,0,0,-7.998151,-0.465757,7.99662,-0.4250301,0.009350981,-0.7941573,0,
