9.01456,30.5386,3.077325,4.130228
1.779408,1.826594,2.649502,17.11962
6.208109,14.49378,3.747461,15.07981
13.77292,5.164603,13.51507,2.85611
11.93407,3.755689,2.374026,1.650443
3.021429,2.921001,14.85167,1.629173
3.230514,15.16728,6.297011,2.814131
11.86203,1.615236,3.816349,15.15871
1.667189,2.071981,2.650531,2.787998
3.512661,2.982537,15.21181,13.45037
