-1.261169,-0.8959115,1.696436,0.1250459
1.395599,-0.2657371,1.434267,0.3196326
0.4488637,-1.457817,-0.260985,-1.418945
-0.3776865,1.619064,-1.197162,0.3646134
-1.100858,0.1492911,0.1178086,1.660368
1.358633,0.6234338,-0.6996533,-0.9833934
-1.449409,-0.2695878,-0.8074326,-0.6530094
0.1868329,-1.651745,-0.6907497,0.668106
-0.3569546,1.443662,0.9855079,-0.9630113
1.485618,0.4060654,-0.6387452,1.484563
