Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,LineNum,
1,2.259998,0,0,-7.996953,-0.4433322,7.994992,-0.3909102,0.01714068,-0.7419631,7,
1,2.279998,0,0,-7.996945,-0.443222,7.994985,-0.3907407,0.01714736,-0.7415935,7,
1,2.299998,0,0,-7.996938,-0.4431117,7.994978,-0.3905711,0.0171541,-0.7412251,7,
1,2.319998,0,0,-7.996931,-0.4430013,7.994971,-0.3904016,0.01716087,-0.7408581,7,
1,2.339998,0,0,-7.996924,-0.4428909,7.994964,-0.3902321,0.01716768,-0.7404925,7,
1,2.359998,0,0,-7.996917,-0.4427805,7.994956,-0.3900625,0.01717449,-0.740128,7,
1,2.379997,0,0,-7.99691,-0.44267,7.994949,-0.3898928,0.0171813,-0.7397648,7,
1,2.399997,0,0,-7.996902,-0.4425595,7.994942,-0.3897232,0.01718809,-0.7394029,7,
1,2.419997,0,0,-7.996895,-0.4424489,7.994935,-0.3895535,0.01719485,-0.7390423,7,
1,2.439997,0,0,-7.996888,-0.4423383,7.994928,-0.3893838,0.01720154,-0.7386829,7,
1,2.459997,0,0,-7.996881,-0.4422277,7.994921,-0.389214,0.01720818,-0.7383248,7,
1,2.479997,0,0,-7.996874,-0.4421169,7.994914,-0.3890443,0.01721472,-0.737968,7,
1,2.499997,0,0,-7.996867,-0.4420062,7.994906,-0.3888746,0.01722114,-0.7376124,7,
1,2.519997,0,0,-7.99686,-0.4418954,7.994899,-0.3887049,0.01722743,-0.737258,7,
1,2.539997,0,0,-7.996852,-0.4417844,7.994892,-0.3885352,0.01723355,-0.7369047,7,
1,2.559997,0,0,-7.996845,-0.4416735,7.994885,-0.3883655,0.01723949,-0.7365527,7,
1,2.579997,0,0,-7.996838,-0.4415625,7.994878,-0.3881958,0.01724524,-0.7362019,7,
1,2.599997,0,0,-7.996831,-0.4414514,7.994871,-0.3880261,0.0172508,-0.7358523,7,
1,2.619997,0,0,-7.996824,-0.4413402,7.994864,-0.3878565,0.01725614,-0.7355038,7,
1,2.639997,0,0,-7.996817,-0.441229,7.994856,-0.3876868,0.01726123,-0.7351566,7,
1,2.659997,0,0,-7.996809,-0.4411176,7.994849,-0.3875172,0.01726608,-0.7348105,7,
1,2.679997,0,0,-7.996802,-0.4410063,7.994842,-0.3873476,0.01727067,-0.7344655,7,
1,2.699997,0,0,-7.996795,-0.4408948,7.994835,-0.387178,0.017275,-0.7341217,7,
1,2.719997,0,0,-7.996788,-0.4407832,7.994828,-0.3870085,0.01727905,-0.733779,7,
1,2.739997,0,0,-7.996781,-0.4406716,7.994821,-0.3868389,0.01728284,-0.7334374,7,
1,2.759997,0,0,-7.996774,-0.4405599,7.994813,-0.3866695,0.01728637,-0.733097,7,
1,2.779997,0,0,-7.996767,-0.4404481,7.994806,-0.3865,0.01728962,-0.7327576,7,
1,2.799997,0,0,-7.996759,-0.4403362,7.994799,-0.3863305,0.01729261,-0.7324194,7,
1,2.819997,0,0,-7.996752,-0.4402242,7.994792,-0.386161,0.01729534,-0.7320823,7,
1,2.839997,0,0,-7.996745,-0.4401122,7.994785,-0.3859915,0.01729781,-0.7317463,7,
1,2.859997,0,0,-7.996738,-0.4400001,7.994778,-0.3858221,0.01730004,-0.7314114,7,
1,2.879997,0,0,-7.996731,-0.4398879,7.994771,-0.3856527,0.01730203,-0.7310775,7,
1,2.899997,0,0,-7.996724,-0.4397756,7.994763,-0.3854833,0.01730381,-0.7307448,7,
1,2.919997,0,0,-7.996716,-0.4396633,7.994756,-0.3853139,0.01730539,-0.7304131,7,
1,2.939997,0,0,-7.996709,-0.4395508,7.994749,-0.3851446,0.01730678,-0.7300825,7,
1,2.959997,0,0,-7.996702,-0.4394383,7.994742,-0.3849753,0.017308,-0.729753,7,
1,2.979997,0,0,-7.996695,-0.4393258,7.994735,-0.384806,0.01730908,-0.7294246,7,
1,2.999997,0,0,-7.996688,-0.4392131,7.994728,-0.3846367,0.01731001,-0.7290972,7,
1,3.019997,0,0,-7.996681,-0.4391004,7.99472,-0.3844675,0.01731083,-0.7287709,7,
1,3.039997,0,0,-7.996674,-0.4389876,7.994713,-0.3842982,0.01731155,-0.7284455,7,
1,3.059997,0,0,-7.996666,-0.4388748,7.994706,-0.384129,0.01731217,-0.7281213,7,
1,3.079997,0,0,-7.996659,-0.4387619,7.994699,-0.3839597,0.01731274,-0.727798,7,
1,3.099997,0,0,-7.996652,-0.438649,7.994692,-0.3837905,0.01731325,-0.7274758,7,
