Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,1.919998,0,0,-7.99705,-0.4463586,7.995075,-0.3945462,0.01742884,-0.762502,3,
1,1.939998,0,0,-7.997043,-0.4462498,7.995068,-0.3943764,0.01743618,-0.7621095,3,
1,1.959998,0,0,-7.997036,-0.4461409,7.99506,-0.3942066,0.01744331,-0.7617185,3,
1,1.979998,0,0,-7.997028,-0.4460319,7.995053,-0.3940368,0.01745027,-0.7613288,3,
1,1.999998,0,0,-7.997021,-0.4459228,7.995046,-0.393867,0.01745711,-0.7609406,3,
1,2.019998,0,0,-7.997014,-0.4458137,7.995039,-0.3936971,0.01746383,-0.7605538,3,
1,2.039998,0,0,-7.997007,-0.4457045,7.995032,-0.3935273,0.0174705,-0.7601684,3,
1,2.059998,0,0,-7.997,-0.4455952,7.995025,-0.3933575,0.0174771,-0.7597846,3,
1,2.079998,0,0,-7.996993,-0.4454859,7.995018,-0.3931877,0.01748364,-0.759402,3,
1,2.099998,0,0,-7.996985,-0.4453765,7.99501,-0.3930179,0.01749017,-0.7590209,3,
1,2.119998,0,0,-7.996978,-0.4452671,7.995003,-0.3928481,0.01749671,-0.7586411,3,
1,2.139998,0,0,-7.996971,-0.4451576,7.994996,-0.3926783,0.01750326,-0.7582627,3,
1,2.159998,0,0,-7.996964,-0.445048,7.994989,-0.3925084,0.01750982,-0.7578857,3,
1,2.179998,0,0,-7.996957,-0.4449385,7.994982,-0.3923385,0.01751641,-0.7575099,3,
1,2.199998,0,0,-7.99695,-0.4448288,7.994975,-0.3921686,0.01752306,-0.7571356,3,
1,2.219998,0,0,-7.996943,-0.4447191,7.994967,-0.3919986,0.01752975,-0.7567626,3,
1,2.239998,0,0,-7.996935,-0.4446094,7.99496,-0.3918287,0.01753649,-0.756391,3,
1,2.259998,0,0,-7.996928,-0.4444996,7.994953,-0.3916587,0.01754327,-0.7560207,3,
1,2.279998,0,0,-7.996921,-0.4443898,7.994946,-0.3914887,0.01755011,-0.7556517,3,
1,2.299998,0,0,-7.996914,-0.44428,7.994939,-0.3913187,0.01755699,-0.755284,3,
1,2.319998,0,0,-7.996907,-0.4441701,7.994932,-0.3911487,0.0175639,-0.7549177,3,
1,2.339998,0,0,-7.9969,-0.4440601,7.994925,-0.3909786,0.01757084,-0.7545526,3,
1,2.359998,0,0,-7.996892,-0.4439502,7.994917,-0.3908084,0.01757778,-0.7541888,3,
1,2.379997,0,0,-7.996885,-0.4438401,7.99491,-0.3906383,0.01758471,-0.7538262,3,
1,2.399997,0,0,-7.996878,-0.4437301,7.994903,-0.3904682,0.01759162,-0.753465,3,
1,2.419997,0,0,-7.996871,-0.44362,7.994896,-0.390298,0.01759848,-0.7531049,3,
